market_id,question,token_id,timestamp,price,volume
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 15:50:13+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 16:00:15+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 16:00:16+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 16:10:06+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 16:10:06+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 16:20:12+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 16:20:13+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 16:30:08+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 16:30:08+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 16:40:12+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 16:40:12+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 16:50:11+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 16:50:11+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 17:00:16+00:00,0.0085,
